2026-05-22 15:50:19,332 | WARNING | Sleep for 1.000000 seconds and try again... (tryings = 0, bot id = 8922709717)
2026-05-22 15:50:23,469 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:23,469 | WARNING | Sleep for 4.825614 seconds and try again... (tryings = 21, bot id = 8922709717)
2026-05-22 15:50:28,458 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:28,458 | WARNING | Sleep for 1.283003 seconds and try again... (tryings = 1, bot id = 8922709717)
2026-05-22 15:50:32,895 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:32,895 | WARNING | Sleep for 5.018942 seconds and try again... (tryings = 22, bot id = 8922709717)
2026-05-22 15:50:38,100 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:38,101 | WARNING | Sleep for 1.652102 seconds and try again... (tryings = 2, bot id = 8922709717)
2026-05-22 15:50:42,902 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:42,903 | WARNING | Sleep for 5.152965 seconds and try again... (tryings = 23, bot id = 8922709717)
2026-05-22 15:50:48,226 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:48,226 | WARNING | Sleep for 2.086532 seconds and try again... (tryings = 3, bot id = 8922709717)
2026-05-22 15:50:53,473 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:53,473 | WARNING | Sleep for 5.125419 seconds and try again... (tryings = 24, bot id = 8922709717)
2026-05-22 15:50:58,737 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:50:58,738 | WARNING | Sleep for 2.665760 seconds and try again... (tryings = 4, bot id = 8922709717)
2026-05-22 15:51:04,575 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:04,576 | WARNING | Sleep for 4.885493 seconds and try again... (tryings = 25, bot id = 8922709717)
2026-05-22 15:51:09,617 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:09,617 | WARNING | Sleep for 3.526249 seconds and try again... (tryings = 5, bot id = 8922709717)
2026-05-22 15:51:13,297 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:13,297 | WARNING | Sleep for 4.968654 seconds and try again... (tryings = 26, bot id = 8922709717)
2026-05-22 15:51:18,426 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:18,426 | WARNING | Sleep for 4.610887 seconds and try again... (tryings = 6, bot id = 8922709717)
2026-05-22 15:51:23,170 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:23,170 | WARNING | Sleep for 4.868536 seconds and try again... (tryings = 27, bot id = 8922709717)
2026-05-22 15:51:28,255 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:28,255 | WARNING | Sleep for 5.046199 seconds and try again... (tryings = 7, bot id = 8922709717)
2026-05-22 15:51:33,460 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:33,460 | WARNING | Sleep for 4.944880 seconds and try again... (tryings = 28, bot id = 8922709717)
2026-05-22 15:51:38,625 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:38,625 | WARNING | Sleep for 4.985814 seconds and try again... (tryings = 8, bot id = 8922709717)
2026-05-22 15:51:43,848 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:43,849 | WARNING | Sleep for 5.184657 seconds and try again... (tryings = 29, bot id = 8922709717)
2026-05-22 15:51:49,183 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:49,183 | WARNING | Sleep for 5.039834 seconds and try again... (tryings = 9, bot id = 8922709717)
2026-05-22 15:51:54,424 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:54,424 | WARNING | Sleep for 4.899157 seconds and try again... (tryings = 30, bot id = 8922709717)
2026-05-22 15:51:59,491 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:51:59,491 | WARNING | Sleep for 5.101731 seconds and try again... (tryings = 10, bot id = 8922709717)
2026-05-22 15:52:04,825 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:04,825 | WARNING | Sleep for 5.110898 seconds and try again... (tryings = 31, bot id = 8922709717)
2026-05-22 15:52:10,107 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:10,107 | WARNING | Sleep for 5.006167 seconds and try again... (tryings = 11, bot id = 8922709717)
2026-05-22 15:52:15,304 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:15,304 | WARNING | Sleep for 5.016942 seconds and try again... (tryings = 32, bot id = 8922709717)
2026-05-22 15:52:20,505 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:20,505 | WARNING | Sleep for 5.133311 seconds and try again... (tryings = 12, bot id = 8922709717)
2026-05-22 15:52:25,924 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:25,934 | WARNING | Sleep for 4.847368 seconds and try again... (tryings = 33, bot id = 8922709717)
2026-05-22 15:52:31,053 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:31,055 | WARNING | Sleep for 5.012054 seconds and try again... (tryings = 13, bot id = 8922709717)
2026-05-22 15:52:36,278 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:36,284 | WARNING | Sleep for 4.953237 seconds and try again... (tryings = 34, bot id = 8922709717)
